linking_id,study_id,biodiversity_metric_value,biodiversity_metric,biodiversity_metric_specific,biodiversity_metric_corrected,correction_performed,subsequent_correction,correction_performed_on_data_in_table,min_strata_height,max_strata_height,mean_strata_height,strata_category,temporal_effort_at_each_height,temporal_effort_unit,spatial_effort,spatial_effort_unit,link
1,Lentijo_2005,1,richness,observed,N,equal survey effort,NA,NA,32,33,32.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,1,richness,observed,N,equal survey effort,NA,NA,33,34,33.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0,richness,observed,N,equal survey effort,NA,NA,34,35,34.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0,richness,observed,N,equal survey effort,NA,NA,35,36,35.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,9.78195303,abundance,raw,N,equal survey effort,NA,NA,0,1,0.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.26913251,abundance,raw,N,equal survey effort,NA,NA,1,2,1.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,8.70188105,abundance,raw,N,equal survey effort,NA,NA,2,3,2.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.00188105,abundance,raw,N,equal survey effort,NA,NA,3,4,3.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.31767053,abundance,raw,N,equal survey effort,NA,NA,4,5,4.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.81767053,abundance,raw,N,equal survey effort,NA,NA,5,6,5.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7.81767053,abundance,raw,N,equal survey effort,NA,NA,6,7,6.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.81767053,abundance,raw,N,equal survey effort,NA,NA,7,8,7.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,13.70869617,abundance,raw,N,equal survey effort,NA,NA,8,9,8.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7.45869617,abundance,raw,N,equal survey effort,NA,NA,9,10,9.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,9.70869617,abundance,raw,N,equal survey effort,NA,NA,10,11,10.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7.50869617,abundance,raw,N,equal survey effort,NA,NA,11,12,11.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,11.07668373,abundance,raw,N,equal survey effort,NA,NA,12,13,12.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.16001707,abundance,raw,N,equal survey effort,NA,NA,13,14,13.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,5.82668373,abundance,raw,N,equal survey effort,NA,NA,14,15,14.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,4.7433504,abundance,raw,N,equal survey effort,NA,NA,15,16,15.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6.7433504,abundance,raw,N,equal survey effort,NA,NA,16,17,16.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,4.7433504,abundance,raw,N,equal survey effort,NA,NA,17,18,17.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,5.03746805,abundance,raw,N,equal survey effort,NA,NA,18,19,18.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.87080138,abundance,raw,N,equal survey effort,NA,NA,19,20,19.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.76553822,abundance,raw,N,equal survey effort,NA,NA,20,21,20.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.31553822,abundance,raw,N,equal survey effort,NA,NA,21,22,21.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3.7973196,abundance,raw,N,equal survey effort,NA,NA,22,23,22.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,2.43368324,abundance,raw,N,equal survey effort,NA,NA,23,24,23.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,1.01354594,abundance,raw,N,equal survey effort,NA,NA,24,25,24.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.88854594,abundance,raw,N,equal survey effort,NA,NA,25,26,25.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.73469978,abundance,raw,N,equal survey effort,NA,NA,26,27,26.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.3500844,abundance,raw,N,equal survey effort,NA,NA,27,28,27.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.19623824,abundance,raw,N,equal survey effort,NA,NA,28,29,28.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.19623824,abundance,raw,N,equal survey effort,NA,NA,29,30,29.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.12727273,abundance,raw,N,equal survey effort,NA,NA,30,31,30.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.06060606,abundance,raw,N,equal survey effort,NA,NA,31,32,31.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.06060606,abundance,raw,N,equal survey effort,NA,NA,32,33,32.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0.06060606,abundance,raw,N,equal survey effort,NA,NA,33,34,33.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0,abundance,raw,N,equal survey effort,NA,NA,34,35,34.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,0,abundance,raw,N,equal survey effort,NA,NA,35,36,35.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Latta_1998,13,richness,observed,N,equal survey effort,NA,NA,0,1,0.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,18,richness,observed,N,equal survey effort,NA,NA,1,2,1.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,20,richness,observed,N,equal survey effort,NA,NA,2,3,2.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,22,richness,observed,N,equal survey effort,NA,NA,3,4,3.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,22,richness,observed,N,equal survey effort,NA,NA,4,5,4.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,23,richness,observed,N,equal survey effort,NA,NA,5,6,5.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,23,richness,observed,N,equal survey effort,NA,NA,6,7,6.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,23,richness,observed,N,equal survey effort,NA,NA,7,8,7.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,22,richness,observed,N,equal survey effort,NA,NA,8,9,8.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,21,richness,observed,N,equal survey effort,NA,NA,9,10,9.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,20,richness,observed,N,equal survey effort,NA,NA,10,11,10.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,18,richness,observed,N,equal survey effort,NA,NA,11,12,11.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,18,richness,observed,N,equal survey effort,NA,NA,12,13,12.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,17,richness,observed,N,equal survey effort,NA,NA,13,14,13.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,11,richness,observed,N,equal survey effort,NA,NA,14,15,14.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,7,richness,observed,N,equal survey effort,NA,NA,15,16,15.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,6,richness,observed,N,equal survey effort,NA,NA,16,17,16.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,3,richness,observed,N,equal survey effort,NA,NA,17,18,17.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,1,richness,observed,N,equal survey effort,NA,NA,18,19,18.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,1,richness,observed,N,equal survey effort,NA,NA,19,20,19.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,0,richness,observed,N,equal survey effort,NA,NA,20,21,20.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,59.010226,abundance,raw,N,equal survey effort,NA,NA,0,1,0.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,80.532448,abundance,raw,N,equal survey effort,NA,NA,1,2,1.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,86.805175,abundance,raw,N,equal survey effort,NA,NA,2,3,2.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,99.294186,abundance,raw,N,equal survey effort,NA,NA,3,4,3.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,99.294186,abundance,raw,N,equal survey effort,NA,NA,4,5,4.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,102.722758,abundance,raw,N,equal survey effort,NA,NA,5,6,5.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,102.722758,abundance,raw,N,equal survey effort,NA,NA,6,7,6.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,102.722758,abundance,raw,N,equal survey effort,NA,NA,7,8,7.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,99.865615,abundance,raw,N,equal survey effort,NA,NA,8,9,8.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,93.240615,abundance,raw,N,equal survey effort,NA,NA,9,10,9.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,86.351726,abundance,raw,N,equal survey effort,NA,NA,10,11,10.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,71.79617,abundance,raw,N,equal survey effort,NA,NA,11,12,11.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,71.79617,abundance,raw,N,equal survey effort,NA,NA,12,13,12.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,70.129504,abundance,raw,N,equal survey effort,NA,NA,13,14,13.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,51.741392,abundance,raw,N,equal survey effort,NA,NA,14,15,14.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,31.384249,abundance,raw,N,equal survey effort,NA,NA,15,16,15.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,28.384249,abundance,raw,N,equal survey effort,NA,NA,16,17,16.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,13.071429,abundance,raw,N,equal survey effort,NA,NA,17,18,17.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,3.428571,abundance,raw,N,equal survey effort,NA,NA,18,19,18.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,3.428571,abundance,raw,N,equal survey effort,NA,NA,19,20,19.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Latta_1998,0,abundance,raw,N,equal survey effort,NA,NA,20,21,20.5,NA,12,surveys (12 hours each),12,locations split between 2 forest sites,Latta_1998 _ 1
1,Walther_2002,3,richness,observed,N,equal survey effort,NA,NA,0,1,0.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,6,richness,observed,N,equal survey effort,NA,NA,1,2,1.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,12,richness,observed,N,equal survey effort,NA,NA,2,3,2.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,12,richness,observed,N,equal survey effort,NA,NA,3,4,3.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,9,richness,observed,N,equal survey effort,NA,NA,4,5,4.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,8,richness,observed,N,equal survey effort,NA,NA,5,6,5.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,10,richness,observed,N,equal survey effort,NA,NA,6,7,6.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,8,richness,observed,N,equal survey effort,NA,NA,7,8,7.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,11,richness,observed,N,equal survey effort,NA,NA,8,9,8.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,12,richness,observed,N,equal survey effort,NA,NA,9,10,9.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,15,richness,observed,N,equal survey effort,NA,NA,10,11,10.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,15,richness,observed,N,equal survey effort,NA,NA,11,12,11.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,16,richness,observed,N,equal survey effort,NA,NA,12,13,12.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,15,richness,observed,N,equal survey effort,NA,NA,13,14,13.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,16,richness,observed,N,equal survey effort,NA,NA,14,15,14.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,17,richness,observed,N,equal survey effort,NA,NA,15,16,15.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,15,richness,observed,N,equal survey effort,NA,NA,16,17,16.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,14,richness,observed,N,equal survey effort,NA,NA,17,18,17.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,15,richness,observed,N,equal survey effort,NA,NA,18,19,18.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,15,richness,observed,N,equal survey effort,NA,NA,19,20,19.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,17,richness,observed,N,equal survey effort,NA,NA,20,21,20.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,16,richness,observed,N,equal survey effort,NA,NA,21,22,21.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,17,richness,observed,N,equal survey effort,NA,NA,22,23,22.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,18,richness,observed,N,equal survey effort,NA,NA,23,24,23.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,21,richness,observed,N,equal survey effort,NA,NA,24,25,24.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,25,richness,observed,N,equal survey effort,NA,NA,25,26,25.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,27,richness,observed,N,equal survey effort,NA,NA,26,27,26.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,29,richness,observed,N,equal survey effort,NA,NA,27,28,27.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,35,richness,observed,N,equal survey effort,NA,NA,28,29,28.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,36,richness,observed,N,equal survey effort,NA,NA,29,30,29.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,31,richness,observed,N,equal survey effort,NA,NA,30,31,30.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,28,richness,observed,N,equal survey effort,NA,NA,31,32,31.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,22,richness,observed,N,equal survey effort,NA,NA,32,33,32.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,12,richness,observed,N,equal survey effort,NA,NA,33,34,33.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,10.208333,abundance,raw,N,equal survey effort,NA,NA,0,1,0.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,16.970238,abundance,raw,N,equal survey effort,NA,NA,1,2,1.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,41.758117,abundance,raw,N,equal survey effort,NA,NA,2,3,2.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,33.424784,abundance,raw,N,equal survey effort,NA,NA,3,4,3.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,12.424784,abundance,raw,N,equal survey effort,NA,NA,4,5,4.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,11.09145,abundance,raw,N,equal survey effort,NA,NA,5,6,5.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,10.693038,abundance,raw,N,equal survey effort,NA,NA,6,7,6.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,9.726371,abundance,raw,N,equal survey effort,NA,NA,7,8,7.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,56.154942,abundance,raw,N,equal survey effort,NA,NA,8,9,8.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,56.138276,abundance,raw,N,equal survey effort,NA,NA,9,10,9.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,62.092821,abundance,raw,N,equal survey effort,NA,NA,10,11,10.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,21.412266,abundance,raw,N,equal survey effort,NA,NA,11,12,11.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,23.190043,abundance,raw,N,equal survey effort,NA,NA,12,13,12.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,19.990043,abundance,raw,N,equal survey effort,NA,NA,13,14,13.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,33.535498,abundance,raw,N,equal survey effort,NA,NA,14,15,14.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,33.847998,abundance,raw,N,equal survey effort,NA,NA,15,16,15.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,30.641649,abundance,raw,N,equal survey effort,NA,NA,16,17,16.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,26.031259,abundance,raw,N,equal survey effort,NA,NA,17,18,17.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,30.031259,abundance,raw,N,equal survey effort,NA,NA,18,19,18.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,18.628662,abundance,raw,N,equal survey effort,NA,NA,19,20,19.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,22.864773,abundance,raw,N,equal survey effort,NA,NA,20,21,20.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,23.134614,abundance,raw,N,equal survey effort,NA,NA,21,22,21.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,31.193561,abundance,raw,N,equal survey effort,NA,NA,22,23,22.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,31.860227,abundance,raw,N,equal survey effort,NA,NA,23,24,23.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,51.210227,abundance,raw,N,equal survey effort,NA,NA,24,25,24.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,65.410227,abundance,raw,N,equal survey effort,NA,NA,25,26,25.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,92.010227,abundance,raw,N,equal survey effort,NA,NA,26,27,26.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,93.950703,abundance,raw,N,equal survey effort,NA,NA,27,28,27.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,217.284037,abundance,raw,N,equal survey effort,NA,NA,28,29,28.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,337.644426,abundance,raw,N,equal survey effort,NA,NA,29,30,29.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,222.397601,abundance,raw,N,equal survey effort,NA,NA,30,31,30.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,106.243056,abundance,raw,N,equal survey effort,NA,NA,31,32,31.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,121.458333,abundance,raw,N,equal survey effort,NA,NA,32,33,32.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Walther_2002,67.625,abundance,raw,N,equal survey effort,NA,NA,33,34,33.5,NA,75,days of surveying (12 hours each),1,forest site (single crane),Walther_2002 _ 1
1,Basham_2019,29,richness,estimated,Y,estimated,NA,NA,0,1,0.5,NA,140,surveys,70,trees (1 forest site),Basham_2019 _ 1
1,Basham_2019,15,richness,estimated,Y,estimated,NA,NA,1,4,2.5,NA,140,surveys,70,trees (1 forest site),Basham_2019 _ 1
1,Basham_2019,19,richness,estimated,Y,estimated,NA,NA,4,30,17,NA,140,surveys,70,trees (1 forest site),Basham_2019 _ 1
1,Basham_2019,94,abundance,raw,N,equal sampling effort,NA,needs 1m intervals,0,1,0.5,NA,140,surveys,70,trees (1 forest site),Basham_2019 _ 1
1,Basham_2019,31,abundance,raw,N,equal sampling effort,NA,needs 1m intervals,1,4,2.5,NA,140,surveys,70,trees (1 forest site),Basham_2019 _ 1
1,Basham_2019,59,abundance,raw,N,equal sampling effort,NA,needs 1m intervals,4,30,17,NA,140,surveys,70,trees (1 forest site),Basham_2019 _ 1
1,Basham_2020,14,richness,observed,N,equal sampling effort,NA,NA,0,0,0,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,9,richness,observed,N,equal sampling effort,NA,NA,0,1,0.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,9,richness,observed,N,equal sampling effort,NA,NA,1,2,1.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,7,richness,observed,N,equal sampling effort,NA,NA,2,3,2.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,7,richness,observed,N,equal sampling effort,NA,NA,3,4,3.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,5,richness,observed,N,equal sampling effort,NA,NA,4,5,4.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,4,richness,observed,N,equal sampling effort,NA,NA,5,6,5.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,4,richness,observed,N,equal sampling effort,NA,NA,6,7,6.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,4,richness,observed,N,equal sampling effort,NA,NA,7,8,7.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
1,Basham_2020,4,richness,observed,N,equal sampling effort,NA,NA,8,9,8.5,NA,66,surveys,45,trees (1 forest site),Basham_2020 _ 1
