sites,study_id,reference,doi_link,google_drive_link,data_quality,data_quality_explanation,data_stripped,sum_total_richness,sum_total_abundance,biodiversity_metrics,method,taxa,continent,country,treatment,season,forest_type,elevation,canopy_height,latitude,longitude,study_start_date,study_end_date,driver_of_stratification,other_data_of_interest,additional_notes,...28
1,Duya_2017,"Duya, M. R., Fidelino, J., & Ong, P. (2017). Spatial heterogeneity of fruit bats in a primary tropical lowland evergreen rainforest in northeastern Luzon, Philippines. Acta Chiropterologica, 19(2), 305-318.",https://doi.org/10.3161/15081109ACC2017.19.2.007,https://drive.google.com/file/d/1vaJlQOQamyUS4rK7eDM3XKjeOarvddqu/view?usp=sharing,1,NA,Yes,NA,NA,"Abundance, Richness - 2 categories of height",NA,Bats,NA,Philippines,Unlogged,Region has no defined seasons,Lowland rainforest,100.0,29,17.037222,122.389444,41426.0,41830.0,Food resources,Species specific vertical preferences,Low diversity recorded - missing other guilds?,NA
1,Duya_2017,"Duya, M. R., Fidelino, J., & Ong, P. (2017). Spatial heterogeneity of fruit bats in a primary tropical lowland evergreen rainforest in northeastern Luzon, Philippines. Acta Chiropterologica, 19(2), 305-318.",https://doi.org/10.3161/15081109ACC2017.19.2.007,https://drive.google.com/file/d/1vaJlQOQamyUS4rK7eDM3XKjeOarvddqu/view?usp=sharing,1,NA,Yes,NA,NA,"Abundance, Richness - 2 categories of height",NA,Bats,NA,Philippines,Unlogged,Region has no defined seasons,Lowland rainforest,100.0,29,17.037222,122.389444,41426.0,41830.0,Food resources,Species specific vertical preferences,Low diversity recorded - missing other guilds?,NA
1,Duya_2017,"Duya, M. R., Fidelino, J., & Ong, P. (2017). Spatial heterogeneity of fruit bats in a primary tropical lowland evergreen rainforest in northeastern Luzon, Philippines. Acta Chiropterologica, 19(2), 305-318.",https://doi.org/10.3161/15081109ACC2017.19.2.007,https://drive.google.com/file/d/1vaJlQOQamyUS4rK7eDM3XKjeOarvddqu/view?usp=sharing,1,NA,Yes,NA,NA,"Abundance, Richness - 2 categories of height",NA,Bats,NA,Philippines,Unlogged,Region has no defined seasons,Lowland rainforest,100.0,29,17.037222,122.389444,41426.0,41830.0,Food resources,Species specific vertical preferences,Low diversity recorded - missing other guilds?,NA
1,Duya_2017,"Duya, M. R., Fidelino, J., & Ong, P. (2017). Spatial heterogeneity of fruit bats in a primary tropical lowland evergreen rainforest in northeastern Luzon, Philippines. Acta Chiropterologica, 19(2), 305-318.",https://doi.org/10.3161/15081109ACC2017.19.2.007,https://drive.google.com/file/d/1vaJlQOQamyUS4rK7eDM3XKjeOarvddqu/view?usp=sharing,1,NA,Yes,NA,NA,"Abundance, Richness - 2 categories of height",NA,Bats,NA,Philippines,Unlogged,Region has no defined seasons,Lowland rainforest,100.0,29,17.037222,122.389444,41426.0,41830.0,Food resources,Species specific vertical preferences,Low diversity recorded - missing other guilds?,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Hannibal_2010,"Hannibal, W., & Caceres, N. C. (2010). Use of vertical space by small mammals in gallery forest and woodland savannah in south-western Brazil. Mammalia, 74(3), 247-255.",10.1515/MAMM.2010.007,https://drive.google.com/file/d/1rHmH_y9k1CRCfZZttj9PniFz7IjrNrN4/view?usp=sharing,1,NA,Yes,6,28,"Richness, Abundance - 3 categories of height",Traps,Small mammals/marsupials,NA,Brazil,Unlogged,Sampling combined across the year,Gallery forest,300.0,0,-20.458333,-55.541667,38930.0,39248.0,Foraging habits,Species specific data,NA,NA
1,Malcolm_2000,"Malcolm, J. R., & Ray, J. C. (2000). Influence of timber extraction routes on central African small‐mammal communities, forest structure, and tree diversity. Conservation Biology, 14(6), 1623-1638.",NA,https://drive.google.com/file/d/1jfaNMPzpd7psZSv_zkkpT9WeOP0W8Ve8/view?usp=sharing,1,NA,No,NA,NA,"Abundance, Richness (needs taking from Table 3)- 3 categories of height",Traps,Small mammals/marsupials,NA,Central African Republic,Unlogged,Dry,Lowland rainforest,400.0,33,2.95,16.266667,34274.0,34425.0,Vegetation structure,"Logging effects, species data, vegetation/tree/habitat data",Authors mention that richness may not have been fully uncovered in the canopy,NA
1,Hecker_1999,"Hecker, K. R., & Brigham, R. M. (1999). Does moonlight change vertical stratification of activity by forest-dwelling insectivorous bats?. Journal of Mammalogy, 80(4), 1196-1201.",https://doi.org/10.2307/1383170,https://drive.google.com/file/d/1AADtK7IjwQYDzsmjydGFMifz_lz-hwXh/view?usp=sharing,1,NA,Yes,NA,NA,Abundance (activity) - 2 categories of height (binomial test),Audio devices,Bats,NA,Canada,Unlogged,Summer,Temperate rainforest,150.0,65,48.56592,-123.838921,34850.0,34930.0,Food resources,Interaction of verticality and moonlight,NA,NA
1,Hayes_2000,"Hayes, J. P., & Gruver, J. C. (2000). Vertical stratification of bat activity in an old-growth forest in western Washington.",NA,https://drive.google.com/file/d/1VQtAHR9vQ72r0mmFcVxFOPvtmMw77npI/view?usp=sharing,1,NA,Yes,NA,NA,Abundance - 4 categories of height,Audio devices,Bats,NA,USA,Unlogged,Summer,Temperate rainforest,355.0,65,46.166667,-121.816667,35254.0,35278.0,"Vegetation structure, food resources",Activity patterns through the night,NA,NA
1,Hayes_2000,"Hayes, J. P., & Gruver, J. C. (2000). Vertical stratification of bat activity in an old-growth forest in western Washington.",NA,https://drive.google.com/file/d/1VQtAHR9vQ72r0mmFcVxFOPvtmMw77npI/view?usp=sharing,1,NA,Yes,NA,NA,Abundance - 4 categories of height,Audio devices,Bats,NA,USA,Unlogged,Summer,Temperate rainforest,355.0,65,46.166667,-121.816667,35254.0,35278.0,"Vegetation structure, food resources",Activity patterns through the night,NA,NA
1,Hayes_2000,"Hayes, J. P., & Gruver, J. C. (2000). Vertical stratification of bat activity in an old-growth forest in western Washington.",NA,https://drive.google.com/file/d/1VQtAHR9vQ72r0mmFcVxFOPvtmMw77npI/view?usp=sharing,1,NA,Yes,NA,NA,Abundance - 4 categories of height,Audio devices,Bats,NA,USA,Unlogged,Summer,Temperate rainforest,355.0,65,46.166667,-121.816667,35254.0,35278.0,"Vegetation structure, food resources",Activity patterns through the night,NA,NA
1,Hayes_2000,"Hayes, J. P., & Gruver, J. C. (2000). Vertical stratification of bat activity in an old-growth forest in western Washington.",NA,https://drive.google.com/file/d/1VQtAHR9vQ72r0mmFcVxFOPvtmMw77npI/view?usp=sharing,1,NA,Yes,NA,NA,Abundance - 4 categories of height,Audio devices,Bats,NA,USA,Unlogged,Summer,Temperate rainforest,355.0,65,46.166667,-121.816667,35254.0,35278.0,"Vegetation structure, food resources",Activity patterns through the night,NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
4,Pearson_1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,https://drive.google.com/file/d/1PZp37i_jHhnhxriBY3gp_7G-A--flSqw/view?usp=sharing,1,NA,No,NA,2960,Abundance - 7 categories of height,Human observation,Birds,NA,Indonesia,Unlogged,Unknown,Lowland rainforest,40.0,50,0.4,117.266667,27235.0,27276.0,"Food, resource, structure","Foliage densitty, guild data",NA,NA
